gene_id	gene_name	disease_label	mondo_disease_id	gene_id_mouse	mp_ancestor_id	mp_ancestor_label	mp_id	mp_label	mouse_phenotype
ENSG00000136802	LRRC8A	agammaglobulinemia	MONDO_0015977	ENSMUSG00000007476	MP_0005397	hematopoietic system phenotype	MP_0005095;MP_0008215;MP_0005089;MP_0008075;MP_0000692;MP_0000703;MP_0004973;MP_0002375;MP_0008079;MP_0008190;MP_0010134;MP_0010136;MP_0004917;MP_0010132;MP_0008182;MP_0013592;MP_0005017;MP_0005092;MP_0014180;MP_0000715;MP_0005018;MP_0002444;MP_0008186;MP_0013741;MP_0000706;MP_0002144;MP_0009541;MP_0001823;MP_0003763;MP_0008209;MP_0008500;MP_0002145	T細胞の細胞増殖減少;decreased immature B cell number;decreased double-negative T cell number;CD4陽性アルファ-ベータT型細胞数の減少;small spleen;abnormal thymus morphology;increased regulatory T cell number;abnormal thymus medulla morphology;CD8陽性T細胞数の減少;decreased transitional stage B cell number;DN3胸腺細胞数の減少;DN4胸腺細胞数の減少;T細胞選択の異常;DN2胸腺細胞数の減少;decreased marginal zone B cell number;small thymus cortex;B細胞数の減少;decreased double-positive T cell number;abnormal thymus apoptosis;decreased thymocyte number;T細胞数の減少;T細胞生理異常;B細胞前駆細胞数の増加;absent thymus corticomedullary boundary;small thymus;B細胞分化異常;increased thymocyte apoptosis;thymus hypoplasia;abnormal thymus physiology;decreased pre-B cell number;IgG2a値の上昇;T細胞分化異常	True
ENSG00000136842	TMOD1	dilated cardiomyopathy	MONDO_0005021	ENSMUSG00000028328	MP_0005385	cardiovascular system phenotype	MP_0000267;MP_0001636;MP_0000270;MP_0000278;MP_0000293;MP_0002972;MP_0003229;MP_0000292;MP_0004086;MP_0005312;MP_0000259;MP_0002189;MP_0006107;MP_0000269;MP_0002652;MP_0001627	abnormal heart development;irregular heartbeat;abnormal heart tube morphology;abnormal myocardial fiber morphology;absent myocardial trabeculae;abnormal cardiac muscle contractility;abnormal vitelline vasculature morphology;distended pericardium;absent heartbeat;pericardial effusion;abnormal vascular development;abnormal myocardial trabeculae morphology;abnormal fetal atrioventricular canal morphology;abnormal heart looping;thin myocardium;abnormal cardiac output	True
ENSG00000136854	STXBP1	developmental and epileptic encephalopathy	MONDO_0100062	ENSMUSG00000026797	MP_0003631	nervous system phenotype	MP_0005405;MP_0005445;MP_0003224;MP_0002229;MP_0003635	axon degeneration;abnormal neurotransmitter secretion;neuron degeneration;neurodegeneration;abnormal synaptic transmission	True
ENSG00000136861	CDK5RAP2	autosomal recessive primary microcephaly	MONDO_0016660	ENSMUSG00000039298	MP_0003631	nervous system phenotype	MP_0003232;MP_0002741;MP_0004274;MP_0009967;MP_0003203;MP_0002175;MP_0006254;MP_0011380;MP_0000774;MP_0003241;MP_0008547;MP_0008283;MP_0000788	abnormal forebrain development;small olfactory bulb;abnormal embryonic/fetal subventricular zone morphology;abnormal neuron proliferation;increased neuron apoptosis;decreased brain weight;thin cerebral cortex;enlarged brain ventricles;decreased brain size;loss of cortex neurons;abnormal neocortex morphology;small hippocampus;abnormal cerebral cortex morphology	True
ENSG00000136861	CDK5RAP2	autosomal recessive primary microcephaly	MONDO_0016660	ENSMUSG00000039298	MP_0005378	growth/size/body region phenotype	MP_0000433;MP_0000432;MP_0001262;MP_0001265	microcephaly;abnormal head morphology;decreased body weight;decreased body size	True
ENSG00000136928	GABBR2	complex neurodevelopmental disorder	MONDO_0100038	ENSMUSG00000039809	MP_0003631	nervous system phenotype	MP_0004859;MP_0003996;MP_0003635;MP_0002910;MP_0009538;MP_0002911;MP_0002064;MP_0012006;MP_0002272;MP_0008263;MP_0002945;MP_0014624;MP_0003997	abnormal synaptic plasticity;clonic seizures;abnormal synaptic transmission;abnormal excitatory postsynaptic currents;abnormal synapse morphology;abnormal inhibitory postsynaptic potential;seizures;abnormal hippocampus physiology;abnormal nervous system electrophysiology;abnormal hippocampus CA1 region morphology;abnormal inhibitory postsynaptic currents;abnormal brain delta wave pattern;tonic-clonic seizures	True
ENSG00000136936	XPA	xeroderma pigmentosum group A	MONDO_0010210	ENSMUSG00000028329	MP_0010771	integument phenotype	MP_0001216;MP_0001192;MP_0009704;MP_0001190;MP_0001874;MP_0001786;MP_0003717	abnormal epidermal layer morphology;scaly skin;increased skin squamous cell carcinoma incidence;reddish skin;acanthosis;skin edema;pallor	True
ENSG00000136944	LMX1B	nail-patella syndrome	MONDO_0008061	ENSMUSG00000038765	MP_0005382	craniofacial phenotype	MP_0002835;MP_0000077;MP_0004443;MP_0000084	abnormal cranial suture morphology;abnormal interparietal bone morphology;absent supraoccipital bone;abnormal fontanelle morphology	True
ENSG00000136944	LMX1B	nail-patella syndrome	MONDO_0008061	ENSMUSG00000038765	MP_0005391	vision/eye phenotype	MP_0005542;MP_0001330;MP_0005208;MP_0005301;MP_0004284;MP_0009274;MP_0031212;MP_0001312;MP_0005300;MP_0009825;MP_0001314;MP_0005099;MP_0001296;MP_0003237;MP_0001319;MP_0004221;MP_0005258;MP_0001316;MP_0013743;MP_0001297;MP_0011481;MP_0005193;MP_0001322;MP_0002092;MP_0006230	cornea vascularization;abnormal optic nerve morphology;abnormal iris stroma morphology;abnormal cornea endothelium morphology;abnormal Descemet membrane morphology;buphthalmos;decreased eye anterior chamber depth;abnormal cornea morphology;abnormal cornea stroma morphology;cornea ulcer;cornea opacity;abnormal ciliary body morphology;macrophthalmia;abnormal lens epithelium morphology;irregularly shaped pupil;abnormal iridocorneal angle;ocular hypertension;cornea scarring;ciliary body hypoplasia;microphthalmia;anterior iris synechia;abnormal anterior eye segment morphology;abnormal iris morphology;abnormal eye morphology;iris stroma hypoplasia	True
ENSG00000137070	IL11RA	craniosynostosis and dental anomalies	MONDO_0013615	ENSMUSG00000073889	MP_0005378	growth/size/body region phenotype	MP_0001698	decreased embryo size	True
ENSG00000137265	IRF4	combined immunodeficiency	MONDO_0015131	ENSMUSG00000021356	MP_0005387	immune system phenotype	MP_0002432;MP_0002460;MP_0004952;MP_0000703;MP_0000702;MP_0005013;MP_0000219;MP_0005016;MP_0008495;MP_0008523;MP_0000691;MP_0008127;MP_0002412;MP_0008088;MP_0001806;MP_0001802;MP_0002144;MP_0004816;MP_0000689;MP_0008474;MP_0005095;MP_0008100;MP_0008124;MP_0020913;MP_0002339;MP_0000716;MP_0002459;MP_0000709;MP_0008217;MP_0001805;MP_0005093;MP_0001790	CD4陽性アルファ-ベータ型T細胞形態異常;decreased immunoglobulin level;increased spleen weight;abnormal thymus morphology;enlarged lymph nodes;increased lymphocyte cell number;increased neutrophil cell number;decreased lymphocyte cell number;IgG1値低下;absent lymph node germinal center;enlarged spleen;decreased dendritic cell number;increased susceptibility to bacterial infection;Th1細胞の分化異常;IgM値低下;B細胞分化抑制;B細胞分化異常;abnormal class switch recombination;abnormal spleen morphology;absent spleen germinal center;T細胞の細胞増殖減少;absent plasma cells;decreased plasmacytoid dendritic cell number;increased susceptibility to Riboviria infection;abnormal lymph node morphology;abnormal immune system cell morphology;B細胞生理異常;enlarged thymus;B細胞活性化異常;IgG値低下;B細胞の細胞増殖減少;abnormal immune system physiology	True
ENSG00000137267	TUBB2A	tubulinopathy	MONDO_0100153	ENSMUSG00000058672	MP_0003631	nervous system phenotype	MP_0005404;MP_0012448;MP_0000788;MP_0000859	abnormal axon morphology;abnormal primary motor cortex morphology;abnormal cerebral cortex morphology;abnormal somatosensory cortex morphology	True
ENSG00000137285	TUBB2B	complex cortical dysplasia with other brain malformations	MONDO_0000904	ENSMUSG00000045136	MP_0003631	nervous system phenotype	MP_0000788;MP_0002741;MP_0011380;MP_0006007;MP_0002196;MP_0000852;MP_0000859;MP_0004948;MP_0008227;MP_0003203;MP_0006254;MP_0004101;MP_0012448;MP_0008439;MP_0000820;MP_0000787;MP_0001891;MP_0012089;MP_0008128	abnormal cerebral cortex morphology;small olfactory bulb;enlarged brain ventricles;abnormal basal ganglion morphology;absent corpus callosum;small cerebellum;abnormal somatosensory cortex morphology;abnormal neuronal precursor proliferation;absent anterior commissure;increased neuron apoptosis;thin cerebral cortex;abnormal brain interneuron morphology;abnormal primary motor cortex morphology;abnormal cortical plate morphology;abnormal choroid plexus morphology;abnormal telencephalon morphology;hydrocephaly;decreased midbrain size;abnormal brain internal capsule morphology	True
ENSG00000137285	TUBB2B	complex cortical dysplasia with other brain malformations	MONDO_0000904	ENSMUSG00000045136	MP_0005378	growth/size/body region phenotype	MP_0000445	short snout	True
ENSG00000137474	MYO7A	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000030761	MP_0003631	nervous system phenotype	MP_0002183;MP_0000045;MP_0004515;MP_0004362;MP_0004524;MP_0004767;MP_0004402;MP_0004522;MP_0004582;MP_0002622;MP_0004532;MP_0002857;MP_0004521;MP_0004492;MP_0004534;MP_0008451;MP_0001005;MP_0004517;MP_0004527;MP_0004404;MP_0004415;MP_0006409;MP_0004399;MP_0004632;MP_0004491;MP_0004533;MP_0004413;MP_0004529;MP_0004577;MP_0004466	gliosis;abnormal hair cell morphology;abnormal vestibular hair cell stereociliary bundle morphology;cochlear hair cell degeneration;short cochlear hair cell stereocilia;increased cochlear nerve compound action potential;decreased cochlear outer hair cell number;abnormal orientation of cochlear hair cell stereociliary bundles;absent cochlear hair bundle ankle links;abnormal cochlear hair cell morphology;abnormal inner hair cell stereociliary bundle morphology;cochlear ganglion degeneration;abnormal cochlear hair cell stereociliary bundle morphology;abnormal orientation of inner hair cell stereociliary bundles;decreased inner hair cell stereocilia number;retina rod cell degeneration;abnormal retina rod cell morphology;decreased vestibular hair cell stereocilia number;abnormal outer hair cell stereociliary bundle morphology;cochlear outer hair cell degeneration;abnormal cochlear nerve compound action potential;vestibular ganglion hypoplasia;abnormal cochlear outer hair cell morphology;abnormal cochlear OHC efferent innervation pattern;abnormal orientation of outer hair cell stereociliary bundles;fused inner hair cell stereocilia;absent cochlear microphonics;decreased outer hair cell stereocilia number;abnormal cochlear hair cell inter-stereocilial links morphology;short cochlear outer hair cells	True
ENSG00000137474	MYO7A	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000030761	MP_0005377	hearing/vestibular/ear phenotype	MP_0001963;MP_0000045;MP_0004331;MP_0004515;MP_0004362;MP_0004524;MP_0004767;MP_0000032;MP_0004402;MP_0004522;MP_0004582;MP_0002622;MP_0001967;MP_0004532;MP_0006388;MP_0004737;MP_0004598;MP_0004521;MP_0011967;MP_0004492;MP_0004534;MP_0004517;MP_0004748;MP_0004527;MP_0004404;MP_0004415;MP_0004399;MP_0004632;MP_0004491;MP_0004533;MP_0000042;MP_0004413;MP_0003878;MP_0004529;MP_0004577;MP_0000034;MP_0004364;MP_0004813;MP_0006325;MP_0004363;MP_0004466;MP_0004740	abnormal hearing physiology;abnormal hair cell morphology;vestibular saccular macula degeneration;abnormal vestibular hair cell stereociliary bundle morphology;cochlear hair cell degeneration;short cochlear hair cell stereocilia;increased cochlear nerve compound action potential;cochlear degeneration;decreased cochlear outer hair cell number;abnormal orientation of cochlear hair cell stereociliary bundles;absent cochlear hair bundle ankle links;abnormal cochlear hair cell morphology;deafness;abnormal inner hair cell stereociliary bundle morphology;abnormal auditory summating potential;absent distortion product otoacoustic emissions;abnormal cochlear basement membrane morphology;abnormal cochlear hair cell stereociliary bundle morphology;increased or absent threshold for auditory brainstem response;abnormal orientation of inner hair cell stereociliary bundles;decreased inner hair cell stereocilia number;decreased vestibular hair cell stereocilia number;increased susceptibility to age-related hearing loss;abnormal outer hair cell stereociliary bundle morphology;cochlear outer hair cell degeneration;abnormal cochlear nerve compound action potential;abnormal cochlear outer hair cell morphology;abnormal cochlear OHC efferent innervation pattern;abnormal orientation of outer hair cell stereociliary bundles;fused inner hair cell stereocilia;abnormal organ of Corti morphology;absent cochlear microphonics;abnormal ear physiology;decreased outer hair cell stereocilia number;abnormal cochlear hair cell inter-stereocilial links morphology;abnormal inner ear vestibule morphology;thin stria vascularis;absent linear vestibular evoked potential;impaired hearing;stria vascularis degeneration;short cochlear outer hair cells;sensorineural hearing loss	True
ENSG00000137474	MYO7A	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000030761	MP_0005386	behavior/neurological phenotype	MP_0004924;MP_0001489;MP_0001523;MP_0001394;MP_0001512;MP_0010323;MP_0003313;MP_0000436;MP_0001399;MP_0002730;MP_0001525;MP_0006359;MP_0001410;MP_0001408;MP_0006358;MP_0003382;MP_0001406;MP_0011939;MP_0001411;MP_0005307;MP_0001363;MP_0001522;MP_0006243;MP_0005191;MP_0011941;MP_0002068;MP_0005424	abnormal behavior;decreased startle reflex;impaired righting response;circling;trunk curl;retropulsion;abnormal locomotor activation;abnormal head movements;hyperactivity;head shaking;impaired balance;absent startle reflex;head bobbing;stereotypic behavior;absent pinna reflex;straub tail;abnormal gait;increased food intake;spinning;head tossing;increased anxiety-related response;impaired swimming;impaired pupillary reflex;head tilt;increased fluid intake;abnormal parental behavior;jerky movement	True
ENSG00000137513	NARS2	Leigh syndrome	MONDO_0009723	ENSMUSG00000018995	MP_0005378	growth/size/body region phenotype	MP_0001698	decreased embryo size	True
ENSG00000137513	NARS2	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000018995	MP_0005386	behavior/neurological phenotype	MP_0001417;MP_0001402;MP_0020870	decreased exploration in new environment;decreased locomotor activity;decreased thigmotaxis	True
ENSG00000137710	RDX	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000032050	MP_0003631	nervous system phenotype	MP_0004527;MP_0004528;MP_0004532;MP_0004533;MP_0004521;MP_0004531;MP_0004536;MP_0004362	abnormal outer hair cell stereociliary bundle morphology;fused outer hair cell stereocilia;abnormal inner hair cell stereociliary bundle morphology;fused inner hair cell stereocilia;abnormal cochlear hair cell stereociliary bundle morphology;short outer hair cell stereocilia;short inner hair cell stereocilia;cochlear hair cell degeneration	True
ENSG00000137710	RDX	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000032050	MP_0005377	hearing/vestibular/ear phenotype	MP_0000043;MP_0004527;MP_0001967;MP_0004528;MP_0011967;MP_0004532;MP_0004533;MP_0004521;MP_0004531;MP_0004536;MP_0004362	organ of Corti degeneration;abnormal outer hair cell stereociliary bundle morphology;deafness;fused outer hair cell stereocilia;increased or absent threshold for auditory brainstem response;abnormal inner hair cell stereociliary bundle morphology;fused inner hair cell stereocilia;abnormal cochlear hair cell stereociliary bundle morphology;short outer hair cell stereocilia;short inner hair cell stereocilia;cochlear hair cell degeneration	True
ENSG00000137710	RDX	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000032050	MP_0005386	behavior/neurological phenotype	MP_0006358	absent pinna reflex	True
ENSG00000137802	MAPKBP1	nephronophthisis 20	MONDO_0014997	ENSMUSG00000033902	MP_0005367	renal/urinary system phenotype	MP_0003917	increased kidney weight	True
